cat,a_cat,a_value,a_label,a_segment,a_next_segment,a_s_order,a_next_order,a_direction,a_azimuth,a_length,a_stright,a_sinusoid,a_elev_min,a_elev_max,a_s_drop,a_gradient,a_out_direction,a_out_azimuth,a_out_length,a_out_drop,a_out_gradient,a_tangent_dir,a_tangent_azimuth,a_next_direction,a_next_azimuth,a_area,a_lat,a_lon,b_cat,b_value,b_label,area
2979,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2972,1,Deciduous forest,16859.711478
2980,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2901,1,Deciduous forest,179829.56957
2981,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2978,2,Coniferous forest,5619.935114
2982,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2994,1,Deciduous forest,22480.397496
2983,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2995,2,Coniferous forest,5620.028977
2984,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2979,1,Deciduous forest,5619.935114
2985,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2980,2,Coniferous forest,16859.805342
2986,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2997,1,Deciduous forest,16860.086932
2987,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2981,2,Coniferous forest,11239.870228
2988,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2982,1,Deciduous forest,5619.935114
2989,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,2998,2,Coniferous forest,11240.245679
2990,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,2975,1,Deciduous forest,28099.863297
2991,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,2988,5,Wetland,5620.028977
2992,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,2990,4,Low Vegetation,5620.028977
2993,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2977,1,Deciduous forest,16859.899206
2994,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2993,1,Deciduous forest,11240.057955
2995,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2971,2,Coniferous forest,28099.675569
2996,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3005,1,Deciduous forest,5620.122839
2997,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2996,1,Deciduous forest,22480.209772
2998,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,2983,4,Low Vegetation,16860.180794
2999,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,2984,2,Coniferous forest,16860.274656
3000,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3009,2,Coniferous forest,5620.2167
3001,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3010,6,Water,39341.516902
3002,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,2985,2,Coniferous forest,129262.543718
3003,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3000,1,Deciduous forest,11240.245679
3004,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3014,2,Coniferous forest,5620.2167
3005,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,2987,1,Deciduous forest,39340.859875
3006,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3001,1,Deciduous forest,16860.46238
3007,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3002,4,Low Vegetation,5620.122839
3008,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3015,2,Coniferous forest,5620.2167
3009,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3003,1,Deciduous forest,5620.122839
3010,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,2991,1,Deciduous forest,28100.614196
3011,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,2933,6,Water,168594.861972
3012,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3004,1,Deciduous forest,5620.122839
3013,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3008,6,Water,5620.2167
3014,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3020,2,Coniferous forest,5620.31056
3015,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3011,1,Deciduous forest,11240.433401
3016,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3012,5,Wetland,11240.433401
3017,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3021,6,Water,11240.62112
3018,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,2999,4,Low Vegetation,11240.33954
3019,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3013,1,Deciduous forest,5620.2167
3020,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3027,2,Coniferous forest,118031.777716
3021,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3036,5,Wetland,16861.025538
3022,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3018,2,Coniferous forest,5620.2167
3023,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3006,1,Deciduous forest,16860.462379
3024,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3019,1,Deciduous forest,5620.2167
3025,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3007,1,Deciduous forest,11240.33954
3026,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3023,2,Coniferous forest,5620.31056
3027,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3024,1,Deciduous forest,16861.119396
3028,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3025,5,Wetland,5620.31056
3029,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3026,5,Wetland,5620.31056
3030,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3042,6,Water,16861.307112
3031,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3016,1,Deciduous forest,11240.52726
3032,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3028,2,Coniferous forest,5620.31056
3033,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3029,2,Coniferous forest,5620.31056
3034,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3030,6,Water,84306.817124
3035,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3032,1,Deciduous forest,16860.93168
3036,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3033,1,Deciduous forest,11240.62112
3037,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3048,4,Low Vegetation,11240.808837
3038,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3017,5,Wetland,50582.607319
3039,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3034,1,Deciduous forest,11240.62112
3040,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3035,1,Deciduous forest,5620.31056
3041,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3037,1,Deciduous forest,5620.31056
3042,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3038,1,Deciduous forest,5620.31056
3043,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3039,1,Deciduous forest,5620.31056
3044,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3022,4,Low Vegetation,224825.74992
3045,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3040,5,Wetland,16861.213255
3046,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3055,4,Low Vegetation,11240.996551
3047,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3054,2,Coniferous forest,1928280.324662
3048,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3041,5,Wetland,16861.213255
3049,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3057,4,Low Vegetation,101173.380121
3050,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3058,1,Deciduous forest,16861.494827
3051,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3043,4,Low Vegetation,5620.404418
3052,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3060,4,Low Vegetation,5620.498275
3053,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3044,4,Low Vegetation,11240.808837
3054,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3061,6,Water,16861.494827
3055,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3045,4,Low Vegetation,5620.404418
3056,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3046,4,Low Vegetation,5620.404418
3057,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3049,2,Coniferous forest,11240.808837
3058,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3051,1,Deciduous forest,11240.808837
3059,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3070,2,Coniferous forest,264181.438829
3060,2,3,,2,3,3,6,162.897,162.897,1277.24,1229.04,1.03922,322,309,13,0.0101782,153.435,153.435,813.847,9,0.0110586,-57.2958,-57.2958,183.814,47788257.789643,47788257.789643,-86.64125,49.29375,3052,1,Deciduous forest,5620.498276
3061,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3056,1,Deciduous forest,5620.498276
3062,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3054,2,Coniferous forest,16861.682538
3063,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3059,1,Deciduous forest,11240.996551
3064,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3075,4,Low Vegetation,11241.184263
3065,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,3077,4,Low Vegetation,16861.776394
3066,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3063,1,Deciduous forest,5620.498275
3067,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3064,1,Deciduous forest,5620.498275
3068,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,3066,1,Deciduous forest,5620.498276
